Date,Open,High,Low,Close,Volume
23/10/2015 15:30:00,1041.37,1046.57,1004.17,1006.87,2864712
26/10/2015 15:30:00,1013.37,1020.0,1002.67,1005.63,1757340
27/10/2015 15:30:00,1003.4,1015.33,993.4,996.5,2534153
28/10/2015 15:30:00,993.27,999.33,988.67,995.17,1681474
29/10/2015 15:30:00,996.67,997.3,977.73,980.5,1934401
30/10/2015 15:30:00,982.0,998.47,933.33,940.5,7609622
02/11/2015 15:30:00,933.33,936.0,916.17,925.77,4948639
03/11/2015 15:30:00,931.27,931.27,911.73,915.53,3477277
04/11/2015 15:30:00,925.33,925.33,910.0,912.07,2591003
05/11/2015 15:30:00,913.33,919.7,909.33,912.63,2482285
06/11/2015 15:30:00,915.33,924.33,914.73,918.17,1878548
09/11/2015 15:30:00,900.0,909.33,887.4,906.03,2596587
10/11/2015 15:30:00,903.37,911.67,895.33,898.93,2368611
13/11/2015 15:30:00,906.0,906.0,886.67,887.47,1819277
16/11/2015 15:30:00,886.33,908.53,884.0,904.77,2302006
17/11/2015 15:30:00,912.33,915.0,896.67,901.17,1863485
18/11/2015 15:30:00,902.67,912.67,894.0,896.3,1691665
19/11/2015 15:30:00,905.33,910.0,900.07,905.97,1204470
20/11/2015 15:30:00,908.27,915.6,896.33,911.23,1695777
23/11/2015 15:30:00,913.33,922.6,910.03,912.6,1452043
24/11/2015 15:30:00,908.67,912.6,891.67,894.37,1741236
26/11/2015 15:30:00,899.83,902.87,886.77,888.43,2717972
27/11/2015 15:30:00,890.93,911.67,890.67,910.0,2308646
30/11/2015 15:30:00,909.9,0.0,0.0,909.97,0
01/12/2015 15:30:00,916.67,921.93,907.03,909.9,918083
02/12/2015 15:30:00,912.0,916.0,901.23,902.67,1187481
03/12/2015 15:30:00,900.33,909.93,896.17,898.57,1184154
04/12/2015 15:30:00,893.7,900.87,892.0,893.23,1467437
07/12/2015 15:30:00,896.97,901.0,890.73,894.1,1099343
08/12/2015 15:30:00,891.97,893.33,876.0,881.4,1478559
09/12/2015 15:30:00,880.07,883.3,865.6,867.13,2218455
10/12/2015 15:30:00,873.07,878.5,867.33,873.97,1928874
11/12/2015 15:30:00,874.07,875.83,851.03,857.17,2742679
14/12/2015 15:30:00,856.27,861.57,843.0,849.6,2673504
15/12/2015 15:30:00,850.0,859.53,843.4,855.47,2222164
16/12/2015 15:30:00,860.5,866.0,850.67,853.93,2234035
17/12/2015 15:30:00,859.33,866.47,854.37,864.13,2509524
18/12/2015 15:30:00,861.23,872.4,856.07,858.27,2623330
21/12/2015 15:30:00,857.63,865.13,856.33,860.2,1173446
22/12/2015 15:30:00,860.67,864.6,850.67,853.47,1748333
23/12/2015 15:30:00,858.67,866.0,855.33,860.67,1613453
24/12/2015 15:30:00,864.53,867.67,857.53,863.0,1484965
28/12/2015 15:30:00,864.77,866.8,858.77,863.43,1571842
29/12/2015 15:30:00,866.67,867.33,856.87,859.7,1520061
30/12/2015 15:30:00,862.33,865.33,854.33,855.67,1207818
31/12/2015 15:30:00,857.33,857.7,848.1,850.3,1549912
01/01/2016 15:30:00,852.67,860.67,848.37,859.47,751822
04/01/2016 15:30:00,857.33,859.97,835.53,837.3,1844842
05/01/2016 15:30:00,841.87,846.0,835.0,837.93,1646756
06/01/2016 15:30:00,839.33,839.87,823.33,824.57,1819090
07/01/2016 15:30:00,818.77,818.9,800.0,804.27,3126507
08/01/2016 15:30:00,810.07,811.27,783.33,786.07,3570675
11/01/2016 15:30:00,774.67,789.93,763.37,782.23,2869522
12/01/2016 15:30:00,790.9,800.0,782.17,786.67,2730130
13/01/2016 15:30:00,796.0,796.0,752.07,771.17,3746626
14/01/2016 15:30:00,756.27,770.0,740.07,756.43,3399812
15/01/2016 15:30:00,759.93,761.0,733.33,738.6,2658578
18/01/2016 15:30:00,737.33,740.0,716.0,722.37,2777755
19/01/2016 15:30:00,722.87,755.0,712.73,748.63,2915024
20/01/2016 15:30:00,733.97,748.33,718.23,744.07,3904503
21/01/2016 15:30:00,753.33,758.4,727.4,735.13,2534708
22/01/2016 15:30:00,743.93,763.33,740.2,761.47,2463246
25/01/2016 15:30:00,767.33,771.9,739.27,742.77,1648544
27/01/2016 15:30:00,748.0,748.0,731.77,738.53,1745430
28/01/2016 15:30:00,734.0,735.67,713.33,716.33,3863151
29/01/2016 15:30:00,716.0,739.33,713.47,734.43,3232658
01/02/2016 15:30:00,750.0,772.63,740.07,748.03,4702634
02/02/2016 15:30:00,749.33,763.33,740.67,747.93,3003762
03/02/2016 15:30:00,737.87,746.67,728.2,739.2,2487730
04/02/2016 15:30:00,746.0,766.57,745.47,757.13,3971033
05/02/2016 15:30:00,761.2,768.0,751.03,759.93,2667253
08/02/2016 15:30:00,760.67,771.9,746.93,748.57,1692831
09/02/2016 15:30:00,743.33,751.97,734.93,742.8,1682083
10/02/2016 15:30:00,738.47,753.33,735.33,747.07,2135918
11/02/2016 15:30:00,745.8,750.17,719.33,728.27,2930014
12/02/2016 15:30:00,733.07,0.0,0.0,729.33,0
15/02/2016 15:30:00,714.87,769.8,709.7,766.27,3959484
16/02/2016 15:30:00,771.93,771.93,732.87,736.0,2365827
17/02/2016 15:30:00,737.07,755.8,721.43,748.3,2319608
18/02/2016 15:30:00,756.27,783.3,755.33,766.43,3638112
19/02/2016 15:30:00,764.1,779.27,754.27,767.0,2024596
22/02/2016 15:30:00,766.67,778.83,760.13,766.5,1369654
23/02/2016 15:30:00,770.17,770.67,750.07,753.43,1363786
24/02/2016 15:30:00,748.0,753.33,740.0,741.93,1210767
25/02/2016 15:30:00,745.33,746.67,721.33,724.3,1770188
26/02/2016 15:30:00,728.33,745.0,728.2,740.43,1518648
29/02/2016 15:30:00,742.67,749.0,702.03,717.33,3667329
01/03/2016 15:30:00,724.67,752.67,720.67,749.3,2431409
02/03/2016 15:30:00,762.0,767.27,755.47,758.6,2434802
03/03/2016 15:30:00,765.93,807.47,756.3,804.73,3701972
04/03/2016 15:30:00,810.0,815.97,791.33,795.47,2292646
08/03/2016 15:30:00,800.67,808.0,782.13,791.63,2015188
09/03/2016 15:30:00,788.27,813.33,785.33,808.57,2080761
10/03/2016 15:30:00,809.33,814.33,787.5,790.77,1955178
11/03/2016 15:30:00,792.63,801.33,780.87,790.43,1997585
14/03/2016 15:30:00,798.0,804.43,785.13,789.47,1817534
15/03/2016 15:30:00,792.47,798.57,783.7,787.17,1629439
16/03/2016 15:30:00,791.33,794.47,776.6,788.8,1803141
17/03/2016 15:30:00,798.67,803.33,789.63,795.5,2581769
18/03/2016 15:30:00,799.33,802.0,793.4,799.53,1711220
21/03/2016 15:30:00,800.67,821.7,796.23,818.77,2383631
22/03/2016 15:30:00,822.67,830.0,814.67,824.87,1986544
23/03/2016 15:30:00,826.67,832.67,820.2,828.37,1625424
28/03/2016 15:30:00,827.33,830.8,798.7,804.23,2478304
29/03/2016 15:30:00,805.33,810.7,793.33,795.97,1802119
30/03/2016 15:30:00,805.33,821.27,801.0,818.7,1916000
31/03/2016 15:30:00,817.3,820.0,807.67,811.13,3297309
01/04/2016 15:30:00,808.0,832.2,808.0,825.27,1693296
04/04/2016 15:30:00,826.6,833.33,814.4,823.9,1160108
05/04/2016 15:30:00,818.93,823.17,793.37,796.77,2100742
06/04/2016 15:30:00,799.4,810.0,788.33,807.9,1722556
07/04/2016 15:30:00,805.33,806.63,785.2,788.6,1805053
08/04/2016 15:30:00,789.33,798.0,787.33,794.83,1043359
11/04/2016 15:30:00,797.33,810.6,790.4,808.9,1686623
12/04/2016 15:30:00,810.0,823.27,804.7,814.93,1891368
13/04/2016 15:30:00,824.0,835.33,819.4,823.27,3303937
18/04/2016 15:30:00,822.07,837.97,806.03,835.33,1763010
20/04/2016 15:30:00,838.0,845.3,832.0,843.97,1681899
21/04/2016 15:30:00,846.47,850.0,830.7,834.63,1149029
22/04/2016 15:30:00,833.33,846.0,827.67,843.4,1338916
25/04/2016 15:30:00,846.67,851.73,838.07,843.67,1419126
26/04/2016 15:30:00,840.73,855.63,840.23,854.0,1251790
27/04/2016 15:30:00,854.0,859.17,847.37,850.97,1038457
28/04/2016 15:30:00,851.33,855.27,835.6,839.7,1859980
29/04/2016 15:30:00,840.1,844.07,830.33,836.4,1126249
02/05/2016 15:30:00,830.67,837.33,824.0,833.83,896210
03/05/2016 15:30:00,837.33,855.43,830.0,834.27,1683433
04/05/2016 15:30:00,831.37,838.6,826.67,831.2,1096230
05/05/2016 15:30:00,829.67,855.0,829.47,849.23,1880837
06/05/2016 15:30:00,847.33,848.27,836.0,840.3,1073588
09/05/2016 15:30:00,842.67,864.6,842.13,863.03,1859009
10/05/2016 15:30:00,863.33,881.8,858.67,880.03,2450764
11/05/2016 15:30:00,866.57,889.33,863.33,885.17,3069038
12/05/2016 15:30:00,883.4,893.27,874.17,877.4,1035516
13/05/2016 15:30:00,873.33,876.67,853.63,857.67,1402495
16/05/2016 15:30:00,861.2,864.0,845.83,855.5,1607301
17/05/2016 15:30:00,859.33,872.67,856.43,860.73,1482377
18/05/2016 15:30:00,856.93,874.8,851.37,873.23,1735672
19/05/2016 15:30:00,869.33,872.0,840.03,844.07,1336722
20/05/2016 15:30:00,848.0,853.13,834.07,836.73,1115039
23/05/2016 15:30:00,842.43,843.9,825.33,827.47,1465840
24/05/2016 15:30:00,827.47,832.4,815.53,828.1,1238994
25/05/2016 15:30:00,840.0,865.77,834.03,861.07,2481047
26/05/2016 15:30:00,936.0,989.93,926.67,982.77,13794605
27/05/2016 15:30:00,982.67,991.57,968.0,983.27,3923827
30/05/2016 15:30:00,979.93,997.63,977.43,991.4,2325293
31/05/2016 15:30:00,990.8,991.4,978.13,982.37,2539737
01/06/2016 15:30:00,980.03,989.43,974.07,976.7,1657530
02/06/2016 15:30:00,973.33,988.47,961.1,984.83,2069058
03/06/2016 15:30:00,984.67,990.63,970.67,973.73,1500227
06/06/2016 15:30:00,975.2,982.23,974.03,978.8,1267954
07/06/2016 15:30:00,983.33,1000.0,974.2,991.93,2232357
08/06/2016 15:30:00,996.8,1009.8,993.43,1007.47,2216842
09/06/2016 15:30:00,1007.53,1009.13,991.4,994.3,1209153
10/06/2016 15:30:00,988.2,1003.33,984.2,991.8,1435331
13/06/2016 15:30:00,980.0,982.6,970.2,977.43,1472905
14/06/2016 15:30:00,978.67,982.17,970.07,973.7,1126211
15/06/2016 15:30:00,976.0,1011.33,975.67,1009.2,1973744
16/06/2016 15:30:00,1006.0,1006.0,985.33,996.13,1631350
17/06/2016 15:30:00,996.33,1001.9,981.93,986.83,1769296
20/06/2016 15:30:00,975.6,1006.67,973.53,1004.7,1983578
21/06/2016 15:30:00,1006.67,1007.27,993.67,996.53,796719
22/06/2016 15:30:00,997.33,1002.0,986.8,994.37,1209284
23/06/2016 15:30:00,991.4,1005.3,982.27,999.07,1369328
24/06/2016 15:30:00,965.67,978.67,934.0,953.73,4560535
27/06/2016 15:30:00,952.63,979.6,952.0,977.83,1706728
28/06/2016 15:30:00,979.13,994.33,978.67,982.7,1561423
29/06/2016 15:30:00,990.8,995.33,984.83,988.8,1333697
30/06/2016 15:30:00,992.13,1003.27,989.93,997.67,2640379
01/07/2016 15:30:00,1003.2,1030.0,1000.47,1028.43,2331949
04/07/2016 15:30:00,1033.33,1051.33,1032.23,1045.4,1812035
05/07/2016 15:30:00,1044.2,1054.67,1034.67,1050.73,1757840
07/07/2016 15:30:00,1050.67,1054.63,1033.77,1036.33,1389714
08/07/2016 15:30:00,1036.63,1037.43,1014.7,1021.77,1277067
11/07/2016 15:30:00,1038.67,1047.47,1036.37,1039.87,1210345
12/07/2016 15:30:00,1045.2,1047.83,1031.3,1045.33,1588699
13/07/2016 15:30:00,1045.4,1046.53,1028.73,1034.27,1357370
14/07/2016 15:30:00,1039.3,1047.3,1028.67,1042.97,1273091
15/07/2016 15:30:00,1044.07,1063.33,1038.1,1057.23,1618972
18/07/2016 15:30:00,1058.67,1069.1,1043.33,1049.6,1236948
19/07/2016 15:30:00,1048.0,1055.67,1041.07,1048.53,1284112
20/07/2016 15:30:00,1048.67,1057.33,1045.7,1047.23,1193941
21/07/2016 15:30:00,1050.0,1050.0,1034.67,1038.37,1118808
22/07/2016 15:30:00,1040.07,1051.93,1035.03,1049.33,1251471
25/07/2016 15:30:00,1048.0,1059.2,1042.0,1057.27,1473183
26/07/2016 15:30:00,1059.0,1065.33,1054.07,1061.8,1152789
27/07/2016 15:30:00,1064.2,1076.67,1057.77,1068.1,1644675
28/07/2016 15:30:00,1069.33,1071.07,1040.93,1051.5,1874387
29/07/2016 15:30:00,1060.0,1062.3,1033.33,1039.23,2818674
01/08/2016 15:30:00,1039.37,1057.33,993.33,995.8,6103633
02/08/2016 15:30:00,997.33,1009.2,993.5,1002.23,1607276
03/08/2016 15:30:00,1005.33,1011.43,980.33,985.73,1746439
04/08/2016 15:30:00,997.33,997.33,973.6,979.43,1502891
05/08/2016 15:30:00,986.9,1011.17,985.33,1008.13,1870419
08/08/2016 15:30:00,1013.33,1016.43,998.07,1004.77,935949
09/08/2016 15:30:00,1006.6,1006.67,991.6,1000.63,1243600
10/08/2016 15:30:00,1000.9,1002.67,984.23,988.8,1122174
11/08/2016 15:30:00,983.37,986.0,975.23,983.13,1493581
12/08/2016 15:30:00,986.0,1003.8,985.67,994.6,1106088
16/08/2016 15:30:00,995.97,1008.43,981.33,1004.23,1740562
17/08/2016 15:30:00,1002.5,1009.5,994.0,1001.67,923102
18/08/2016 15:30:00,994.0,999.13,986.67,988.07,1187155
19/08/2016 15:30:00,992.0,998.0,986.43,996.23,928167
22/08/2016 15:30:00,996.67,1002.67,986.0,995.1,1225330
23/08/2016 15:30:00,995.1,996.47,975.47,984.77,848993
24/08/2016 15:30:00,983.33,992.3,976.7,982.33,820418
25/08/2016 15:30:00,984.07,988.87,967.0,969.77,1744103
26/08/2016 15:30:00,970.0,973.3,946.93,951.47,1859100
29/08/2016 15:30:00,954.67,975.83,946.13,973.0,1396153
30/08/2016 15:30:00,978.67,985.2,971.9,983.77,1732206
31/08/2016 15:30:00,983.33,1011.97,980.2,1008.63,2768160
01/09/2016 15:30:00,1008.67,1011.7,1001.37,1004.73,1270511
02/09/2016 15:30:00,1004.73,1008.33,991.2,1003.37,1170337
06/09/2016 15:30:00,1008.13,1016.17,1002.1,1010.93,1307240
07/09/2016 15:30:00,1015.13,1027.63,1006.67,1012.17,1765509
