Date,Open,High,Low,Close,Volume
23/10/2015 15:30:00,1410.4,1421.75,1385.0,1406.0,329820
26/10/2015 15:30:00,1401.15,1434.8,1401.15,1420.4,206156
27/10/2015 15:30:00,1420.0,1420.0,1368.0,1379.35,257255
28/10/2015 15:30:00,1372.0,1376.05,1334.45,1344.35,345836
29/10/2015 15:30:00,1330.5,1336.95,1301.55,1319.05,309069
30/10/2015 15:30:00,1320.0,1344.0,1305.5,1312.75,166319
02/11/2015 15:30:00,1316.5,1349.75,1301.05,1341.75,246234
03/11/2015 15:30:00,1345.0,1359.55,1339.1,1348.5,195631
04/11/2015 15:30:00,1357.0,1370.0,1356.85,1366.1,280779
05/11/2015 15:30:00,1374.0,1374.0,1332.8,1344.15,203743
06/11/2015 15:30:00,1336.0,1359.0,1335.0,1345.85,135338
09/11/2015 15:30:00,1336.0,1336.0,1301.35,1324.15,239119
10/11/2015 15:30:00,1334.75,1334.75,1269.25,1272.95,487049
13/11/2015 15:30:00,1269.9,1269.9,1240.2,1249.0,139225
16/11/2015 15:30:00,1245.0,1286.85,1213.0,1279.6,285736
17/11/2015 15:30:00,1291.0,1330.0,1285.0,1321.35,271560
18/11/2015 15:30:00,1325.0,1345.25,1297.5,1303.7,181288
19/11/2015 15:30:00,1307.0,1321.05,1290.1,1319.2,148355
20/11/2015 15:30:00,1327.0,1339.85,1317.7,1331.7,136181
23/11/2015 15:30:00,1332.0,1357.9,1332.0,1349.25,229252
24/11/2015 15:30:00,1355.0,1360.0,1320.15,1328.7,158839
26/11/2015 15:30:00,1325.4,1347.0,1306.2,1338.5,185307
27/11/2015 15:30:00,1335.0,1349.0,1329.8,1332.3,88153
30/11/2015 15:30:00,1330.0,1334.8,1305.1,1325.05,373088
01/12/2015 15:30:00,1311.0,1348.95,1311.0,1340.45,201618
02/12/2015 15:30:00,1347.0,1387.0,1347.0,1379.35,250437
03/12/2015 15:30:00,1388.0,1393.6,1346.85,1360.65,228062
04/12/2015 15:30:00,1349.95,1375.0,1349.15,1362.2,189838
07/12/2015 15:30:00,1370.3,1389.65,1365.85,1370.6,135849
08/12/2015 15:30:00,1363.0,1371.55,1340.0,1347.3,150588
09/12/2015 15:30:00,1350.0,1377.7,1345.4,1361.35,205079
10/12/2015 15:30:00,1375.0,1403.2,1345.85,1393.55,281558
11/12/2015 15:30:00,1400.0,1415.0,1365.1,1381.15,338710
14/12/2015 15:30:00,1379.0,1409.9,1364.0,1400.05,142947
15/12/2015 15:30:00,1412.0,1415.0,1375.0,1392.05,163136
16/12/2015 15:30:00,1395.0,1405.0,1373.05,1377.8,106199
17/12/2015 15:30:00,1390.0,1432.0,1389.85,1424.45,232468
18/12/2015 15:30:00,1424.5,1453.35,1411.55,1445.9,334044
21/12/2015 15:30:00,1445.9,1457.45,1432.65,1449.95,157640
22/12/2015 15:30:00,1450.0,1462.45,1433.0,1449.45,153141
23/12/2015 15:30:00,1460.0,1460.1,1423.3,1429.75,195097
24/12/2015 15:30:00,1438.75,1445.0,1428.35,1436.85,63405
28/12/2015 15:30:00,1448.0,1452.0,1437.6,1442.35,75240
