Date,Open,High,Low,Close,Volume
23/10/2015 15:30:00,963.0,966.25,957.15,959.8,329508
26/10/2015 15:30:00,964.0,964.9,956.0,957.95,774154
27/10/2015 15:30:00,955.2,959.65,951.0,954.0,529820
28/10/2015 15:30:00,949.0,963.5,918.95,924.2,1653036
29/10/2015 15:30:00,920.05,923.8,908.5,914.5,1155093
30/10/2015 15:30:00,914.0,922.25,902.35,911.9,905083
02/11/2015 15:30:00,911.9,916.85,904.2,913.65,777036
03/11/2015 15:30:00,914.95,921.0,908.5,911.85,1077484
04/11/2015 15:30:00,915.35,919.4,909.25,913.7,539364
05/11/2015 15:30:00,911.0,912.8,901.25,907.45,1329817
06/11/2015 15:30:00,911.0,924.0,908.6,920.95,1027490
09/11/2015 15:30:00,903.0,925.6,900.0,923.4,1281696
10/11/2015 15:30:00,914.0,917.9,891.0,893.75,1005017
13/11/2015 15:30:00,888.9,895.75,880.0,892.25,780686
16/11/2015 15:30:00,889.4,917.55,889.4,912.4,641386
17/11/2015 15:30:00,915.3,916.35,901.0,906.25,370477
18/11/2015 15:30:00,905.0,913.0,897.4,901.05,720317
19/11/2015 15:30:00,909.0,917.35,900.65,914.15,654116
20/11/2015 15:30:00,914.15,931.5,910.0,921.85,1277692
23/11/2015 15:30:00,923.0,929.95,918.05,919.7,561734
24/11/2015 15:30:00,918.75,928.0,912.05,919.55,758435
26/11/2015 15:30:00,922.9,924.1,913.5,915.55,1010152
27/11/2015 15:30:00,921.0,926.5,910.6,923.35,1152436
30/11/2015 15:30:00,925.4,939.0,922.3,935.25,0
01/12/2015 15:30:00,940.0,945.0,933.5,942.65,856641
02/12/2015 15:30:00,944.5,945.0,935.2,942.6,795995
03/12/2015 15:30:00,939.65,949.5,933.0,946.7,766241
04/12/2015 15:30:00,940.1,944.95,934.85,942.95,1331500
07/12/2015 15:30:00,943.0,954.4,941.0,952.75,884329
08/12/2015 15:30:00,948.9,957.35,941.5,944.2,768665
09/12/2015 15:30:00,943.0,949.0,924.3,927.85,620237
10/12/2015 15:30:00,928.1,932.45,919.45,930.1,978676
11/12/2015 15:30:00,928.0,937.6,907.1,916.15,1189304
14/12/2015 15:30:00,911.7,922.0,903.75,914.35,1665452
15/12/2015 15:30:00,915.0,923.9,906.2,918.15,1122718
16/12/2015 15:30:00,921.3,941.4,919.05,932.75,822684
17/12/2015 15:30:00,938.0,951.8,929.4,949.05,799986
18/12/2015 15:30:00,945.7,948.5,929.8,935.05,1605306
21/12/2015 15:30:00,936.0,952.75,933.85,950.65,497381
22/12/2015 15:30:00,950.0,950.0,930.3,934.7,491307
23/12/2015 15:30:00,936.15,944.6,936.15,939.65,460487
24/12/2015 15:30:00,943.3,949.45,933.8,945.4,528850
28/12/2015 15:30:00,946.5,959.5,944.5,957.6,918653
29/12/2015 15:30:00,955.0,962.0,952.0,958.75,748840
30/12/2015 15:30:00,962.0,969.9,960.0,968.55,647879
31/12/2015 15:30:00,969.0,971.95,963.25,968.95,1943876
01/01/2016 15:30:00,968.0,972.3,961.35,963.85,500233
04/01/2016 15:30:00,961.8,961.85,931.95,934.2,1210344
05/01/2016 15:30:00,940.8,946.35,932.2,935.25,780609
