Date,Open,High,Low,Close,Volume
23/10/2015 15:30:00,2532.85,2564.2,2506.05,2515.65,497453
26/10/2015 15:30:00,2530.0,2581.9,2530.0,2575.6,521901
27/10/2015 15:30:00,2566.05,2595.0,2555.05,2582.15,380147
28/10/2015 15:30:00,2580.1,2585.0,2558.3,2570.4,317563
29/10/2015 15:30:00,2572.0,2600.0,2562.65,2577.3,395616
30/10/2015 15:30:00,2575.1,2583.0,2539.95,2550.45,167715
02/11/2015 15:30:00,2542.0,2575.0,2392.0,2432.65,535525
03/11/2015 15:30:00,2444.95,2450.15,2411.1,2424.55,192324
04/11/2015 15:30:00,2435.0,2474.0,2435.0,2449.05,261171
05/11/2015 15:30:00,2449.95,2468.25,2405.3,2414.3,201885
06/11/2015 15:30:00,2411.1,2448.85,2411.1,2429.45,178321
09/11/2015 15:30:00,2394.8,2430.0,2382.55,2409.1,157878
10/11/2015 15:30:00,2401.0,2475.0,2381.65,2457.45,273391
13/11/2015 15:30:00,2440.0,2470.0,2367.05,2380.45,255389
16/11/2015 15:30:00,2374.0,2408.85,2344.15,2372.6,285955
17/11/2015 15:30:00,2384.0,2417.8,2355.0,2365.3,254396
18/11/2015 15:30:00,2369.0,2384.25,2336.5,2342.9,245945
19/11/2015 15:30:00,2361.0,2442.1,2361.0,2428.25,289124
20/11/2015 15:30:00,2427.95,2510.0,2425.25,2476.65,378408
23/11/2015 15:30:00,2481.0,2529.0,2481.0,2522.75,545369
24/11/2015 15:30:00,2515.0,2544.9,2471.0,2476.8,325768
26/11/2015 15:30:00,2494.8,2522.8,2405.0,2448.15,393155
27/11/2015 15:30:00,2433.05,2462.8,2425.1,2447.85,170413
30/11/2015 15:30:00,2458.0,2515.0,2452.0,2479.25,565457
01/12/2015 15:30:00,2490.0,2500.0,2460.0,2464.65,153290
02/12/2015 15:30:00,2470.0,2515.0,2426.35,2500.6,401153
03/12/2015 15:30:00,2499.0,2506.95,2473.75,2480.2,246228
04/12/2015 15:30:00,2455.2,2489.45,2455.2,2472.55,187184
07/12/2015 15:30:00,2471.05,2485.0,2442.1,2449.75,187375
08/12/2015 15:30:00,2440.5,2484.0,2430.0,2462.65,186909
09/12/2015 15:30:00,2463.0,2471.6,2383.25,2389.3,206433
10/12/2015 15:30:00,2391.6,2451.95,2391.6,2443.25,194126
11/12/2015 15:30:00,2454.7,2454.7,2404.95,2416.25,189746
14/12/2015 15:30:00,2412.0,2428.0,2375.1,2409.2,184395
