Date,Open,High,Low,Close,Volume
23/10/2015 15:30:00,542.5,547.0,539.0,540.1,1229160
26/10/2015 15:30:00,540.1,545.0,539.6,542.65,814364
27/10/2015 15:30:00,543.3,544.25,536.1,538.8,839550
28/10/2015 15:30:00,536.7,554.0,536.5,549.55,1731286
29/10/2015 15:30:00,550.0,556.55,545.15,549.0,3049427
30/10/2015 15:30:00,549.0,550.25,537.1,539.15,879393
02/11/2015 15:30:00,541.0,557.5,532.45,556.05,1862983
03/11/2015 15:30:00,558.3,563.0,548.5,556.75,1884815
04/11/2015 15:30:00,568.0,568.5,540.1,542.9,3424936
05/11/2015 15:30:00,545.5,546.95,532.95,534.95,1057337
06/11/2015 15:30:00,537.0,537.35,526.15,533.45,1218451
09/11/2015 15:30:00,524.0,534.85,519.05,532.4,2136740
10/11/2015 15:30:00,532.4,532.95,523.55,524.95,860680
13/11/2015 15:30:00,520.0,525.55,518.0,520.05,860928
16/11/2015 15:30:00,518.0,518.55,508.0,515.95,1347660
17/11/2015 15:30:00,516.05,527.75,516.05,523.5,2175347
18/11/2015 15:30:00,523.5,530.4,515.0,516.7,892774
19/11/2015 15:30:00,521.5,535.8,520.0,534.4,1214934
20/11/2015 15:30:00,534.95,540.0,531.0,534.9,1126241
23/11/2015 15:30:00,536.0,544.75,535.1,539.0,839938
24/11/2015 15:30:00,535.1,543.75,532.45,537.55,985303
26/11/2015 15:30:00,538.0,544.0,527.05,529.6,3051131
27/11/2015 15:30:00,529.9,536.85,528.5,534.3,772320
30/11/2015 15:30:00,534.9,0.0,0.0,533.0,0
01/12/2015 15:30:00,533.0,543.1,533.0,542.15,1079295
02/12/2015 15:30:00,543.0,545.6,537.15,540.0,715680
03/12/2015 15:30:00,539.6,544.5,536.0,542.6,852540
04/12/2015 15:30:00,539.95,544.6,534.0,536.35,938866
07/12/2015 15:30:00,536.0,546.5,535.15,544.65,788606
08/12/2015 15:30:00,544.95,546.0,528.6,530.7,1061492
09/12/2015 15:30:00,531.0,537.5,525.1,527.35,1223560
10/12/2015 15:30:00,530.4,540.5,523.8,538.75,702931
11/12/2015 15:30:00,540.0,543.9,535.1,536.95,926348
14/12/2015 15:30:00,527.0,545.0,527.0,543.65,773988
15/12/2015 15:30:00,548.0,548.0,516.6,519.95,2697637
16/12/2015 15:30:00,522.55,531.0,520.1,523.35,1399927
17/12/2015 15:30:00,525.5,532.15,520.6,530.0,2067366
18/12/2015 15:30:00,525.7,528.0,521.5,523.25,1534964
21/12/2015 15:30:00,519.4,524.4,514.05,521.85,874232
22/12/2015 15:30:00,524.0,526.8,518.9,519.55,666767
23/12/2015 15:30:00,525.0,525.05,516.6,518.05,697224
24/12/2015 15:30:00,520.0,521.75,516.0,516.95,453150
