Date,Open,High,Low,Close,Volume
23/10/2015 15:30:00,340.0,343.8,338.5,341.9,2219876
26/10/2015 15:30:00,344.4,344.7,332.1,333.4,3866037
27/10/2015 15:30:00,333.5,335.1,328.1,332.3,3829306
28/10/2015 15:30:00,330.8,335.0,327.2,330.2,3432045
29/10/2015 15:30:00,330.15,332.0,320.75,321.8,7634777
30/10/2015 15:30:00,321.1,326.5,318.75,319.9,3556422
02/11/2015 15:30:00,320.0,326.0,316.55,325.0,2024779
03/11/2015 15:30:00,326.9,327.95,324.8,325.85,1681515
04/11/2015 15:30:00,327.1,331.35,325.15,330.45,2142185
05/11/2015 15:30:00,330.9,339.45,328.35,337.1,3740920
06/11/2015 15:30:00,338.8,345.0,333.0,342.2,3849776
09/11/2015 15:30:00,335.0,341.0,332.5,339.6,2613167
10/11/2015 15:30:00,336.6,337.75,323.5,326.05,2215348
13/11/2015 15:30:00,331.1,341.5,328.95,337.7,6657788
16/11/2015 15:30:00,334.45,336.95,326.65,330.75,4014192
17/11/2015 15:30:00,331.0,334.5,330.05,332.35,1859904
18/11/2015 15:30:00,333.1,339.6,327.75,335.05,6900525
19/11/2015 15:30:00,335.5,336.7,330.05,333.7,3658468
20/11/2015 15:30:00,333.7,337.6,331.9,333.3,1647969
23/11/2015 15:30:00,334.0,334.0,330.65,332.2,2979816
24/11/2015 15:30:00,332.8,336.5,330.7,332.4,4012527
26/11/2015 15:30:00,331.95,341.55,331.65,335.8,5909688
27/11/2015 15:30:00,337.45,338.75,334.25,336.5,2109945
30/11/2015 15:30:00,335.9,337.25,329.55,330.55,4387003
01/12/2015 15:30:00,331.1,343.0,331.1,341.55,3623167
02/12/2015 15:30:00,344.4,346.55,337.5,338.35,2168133
03/12/2015 15:30:00,337.5,341.0,334.2,334.8,1780516
04/12/2015 15:30:00,334.0,338.65,332.0,335.25,2023873
07/12/2015 15:30:00,336.15,338.0,325.5,327.55,2915052
08/12/2015 15:30:00,324.9,327.0,316.85,318.0,3247712
09/12/2015 15:30:00,316.0,324.0,306.0,307.6,3961414
10/12/2015 15:30:00,309.8,312.2,307.85,310.95,3494488
11/12/2015 15:30:00,311.05,312.0,306.25,307.75,1918941
14/12/2015 15:30:00,306.0,317.65,305.0,316.15,2456429
15/12/2015 15:30:00,318.4,318.45,312.55,314.55,1937912
16/12/2015 15:30:00,316.9,319.4,312.0,316.8,2194038
17/12/2015 15:30:00,316.5,318.75,313.6,316.05,4540387
18/12/2015 15:30:00,316.55,318.75,314.5,316.35,3328948
21/12/2015 15:30:00,316.35,324.25,316.0,319.3,2328659
22/12/2015 15:30:00,319.45,321.9,316.5,319.1,1619130
23/12/2015 15:30:00,320.5,323.8,319.45,322.5,1438759
24/12/2015 15:30:00,325.65,328.4,321.4,322.3,1548582
28/12/2015 15:30:00,322.95,326.85,322.1,325.5,2159124
29/12/2015 15:30:00,325.55,326.5,319.6,321.75,2318395
30/12/2015 15:30:00,322.0,324.95,320.3,322.1,2583837
31/12/2015 15:30:00,323.0,332.0,323.0,329.8,4739203
01/01/2016 15:30:00,330.0,335.0,325.3,334.05,1001091
04/01/2016 15:30:00,332.95,337.1,327.5,330.2,1402242
05/01/2016 15:30:00,332.9,332.9,324.3,325.8,3789711
06/01/2016 15:30:00,325.2,331.0,324.5,327.9,3950971
07/01/2016 15:30:00,326.8,329.75,324.25,326.4,2845034
08/01/2016 15:30:00,328.0,329.5,317.0,321.1,3587538
11/01/2016 15:30:00,319.0,319.0,311.0,315.95,3136079
12/01/2016 15:30:00,315.95,317.7,312.2,316.95,2704456
13/01/2016 15:30:00,318.0,320.5,313.4,317.3,1860750
14/01/2016 15:30:00,314.15,321.85,310.6,318.65,1469470
15/01/2016 15:30:00,319.9,321.0,317.2,318.55,1925285
18/01/2016 15:30:00,315.5,323.1,309.4,310.85,1736472
19/01/2016 15:30:00,311.1,312.0,302.0,308.85,3268371
20/01/2016 15:30:00,305.8,316.55,292.0,298.15,3609992
21/01/2016 15:30:00,302.1,302.15,286.5,288.2,4600455
22/01/2016 15:30:00,291.0,302.6,289.2,299.45,8008963
25/01/2016 15:30:00,302.0,306.3,299.45,304.9,3162445
27/01/2016 15:30:00,304.7,305.5,298.1,304.05,3860574
28/01/2016 15:30:00,302.5,313.75,301.1,306.6,8121506
29/01/2016 15:30:00,305.95,324.5,305.1,319.95,4782044
01/02/2016 15:30:00,321.7,330.0,311.65,328.55,3208370
02/02/2016 15:30:00,327.5,332.6,316.5,318.95,3045611
03/02/2016 15:30:00,317.0,324.3,314.8,317.25,4106124
04/02/2016 15:30:00,317.95,323.4,317.85,322.5,3572599
05/02/2016 15:30:00,323.4,337.2,318.0,326.25,6271759
08/02/2016 15:30:00,327.0,329.75,321.8,322.5,2378719
09/02/2016 15:30:00,320.4,323.0,308.05,309.25,3673347
10/02/2016 15:30:00,305.1,316.25,302.1,313.75,3126063
11/02/2016 15:30:00,311.9,313.75,295.75,305.1,4387964
12/02/2016 15:30:00,309.1,331.1,300.5,302.85,0
15/02/2016 15:30:00,307.55,330.75,306.4,324.25,5228881
16/02/2016 15:30:00,326.0,326.7,313.5,317.9,2434947
17/02/2016 15:30:00,318.05,319.0,306.5,312.8,2497160
18/02/2016 15:30:00,314.8,319.1,314.0,317.6,1809851
19/02/2016 15:30:00,316.0,316.95,310.1,312.25,3183958
22/02/2016 15:30:00,312.6,316.0,310.2,313.9,2820180
23/02/2016 15:30:00,313.9,314.0,299.7,301.1,3468668
24/02/2016 15:30:00,300.95,300.95,292.7,295.25,2928473
25/02/2016 15:30:00,296.0,307.9,295.2,299.4,14688967
26/02/2016 15:30:00,302.05,312.85,301.5,311.45,6359697
29/02/2016 15:30:00,317.0,317.7,306.25,311.0,6433602
01/03/2016 15:30:00,311.7,318.85,309.55,317.85,3958446
02/03/2016 15:30:00,318.0,320.0,309.9,311.0,4195722
03/03/2016 15:30:00,314.8,317.05,310.0,314.1,4070260
04/03/2016 15:30:00,315.1,327.5,314.55,325.15,6405159
08/03/2016 15:30:00,332.0,333.0,322.35,324.05,13626475
09/03/2016 15:30:00,324.0,326.1,322.0,322.5,6614341
10/03/2016 15:30:00,325.0,326.1,320.1,321.7,8652210
11/03/2016 15:30:00,323.0,325.65,316.7,318.9,11276463
14/03/2016 15:30:00,292.9,299.0,292.0,296.7,9036862
15/03/2016 15:30:00,298.6,298.7,295.2,295.65,4471379
16/03/2016 15:30:00,296.4,296.9,293.5,295.65,3600579
17/03/2016 15:30:00,297.2,298.2,293.45,294.25,3428625
18/03/2016 15:30:00,296.0,298.8,293.8,297.75,4585864
21/03/2016 15:30:00,297.25,298.5,295.0,296.6,2804720
22/03/2016 15:30:00,296.5,299.7,293.55,294.4,5604065
23/03/2016 15:30:00,295.95,298.5,294.9,298.0,2712299
28/03/2016 15:30:00,298.5,298.5,292.2,293.5,4199915
29/03/2016 15:30:00,293.95,297.4,293.05,295.15,2231442
30/03/2016 15:30:00,295.6,297.55,295.4,296.85,3076806
31/03/2016 15:30:00,297.85,297.85,291.0,291.95,8788685
01/04/2016 15:30:00,292.0,293.75,285.65,287.0,4021684
04/04/2016 15:30:00,288.4,288.95,284.0,285.0,3745464
05/04/2016 15:30:00,284.5,284.95,274.1,275.25,4975193
06/04/2016 15:30:00,276.0,279.9,274.0,275.6,6518559
07/04/2016 15:30:00,277.2,281.75,276.3,281.25,3137807
08/04/2016 15:30:00,281.75,283.0,278.4,279.6,3567115
11/04/2016 15:30:00,280.2,282.6,277.2,280.45,6696441
12/04/2016 15:30:00,280.45,280.5,271.65,274.4,9281615
